12428,Empresa_1,0977,2018-01-20 20:10:30.523,1,1,291782,9114710,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:11:30.020,1,1,291748,9114881,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:12:30.077,1,1,291498,9115091,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:13:29.077,1,1,291483,9115102,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:14:28.730,1,1,291465,9115007,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:15:28.680,1,1,291533,9115006,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 20:16:28.443,1,0,291533,9115006,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:45:45.037,1,1,277254,9114612,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:46:44.813,1,0,277254,9114612,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:51:42.707,1,1,278024,9113415,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:52:42.687,1,1,278801,9113140,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:53:41.637,1,1,278948,9113012,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:54:41.993,1,1,279344,9112509,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:55:41.490,1,1,279838,9112435,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:56:41.893,1,1,280044,9112350,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:57:40.250,1,1,279992,9112456,NULL,NULL,NULL,NULL,NULL
12428,Empresa_1,0977,2018-01-20 21:58:40.090,1,0,279992,9112456,NULL,NULL,NULL,NULL,NULL
